id,source,collection_method,user_text,normalized_text,intent_expected,constraints,difficulty,category,expected_behavior,expected_not_to_do,actual_behavior,status,notes,conversation_id,turn_id,source_url
QS-0374,qa,dialog_flow_simulation,Gợi ý bữa trưa nhanh dưới 60k,goi y bua trua nhanh duoi 60k,meal_plan,meal=lunch;time=quick;budget<=60000,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Chuyển từ macro sang gợi ý món.,FLOW-05,2.0,
QS-0375,qa,dialog_flow_simulation,Thêm 2 lựa chọn khác,them 2 lua chon khac,meal_plan,request=more_options;meal=lunch;budget<=60000;time=quick;inherit_context=true,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Dùng context câu trước.,FLOW-05,3.0,
QS-0376,qa,dialog_flow_simulation,Hôm nay nên ăn gì?,hom nay nen an gi?,meal_plan,,easy,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Gợi ý chung.,FLOW-06,1.0,
QS-0377,qa,dialog_flow_simulation,Không đúng ý tôi,khong dung y toi,meal_plan,feedback=negative;inherit_context=true,hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Nhận feedback và hỏi/đề xuất refine.,FLOW-06,2.0,
QS-0378,qa,dialog_flow_simulation,Gợi ý bữa trưa dưới 40k cho sinh viên,goi y bua trua duoi 40k cho sinh vien,meal_plan,meal=lunch;budget<=40000;budget=student,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Route đúng câu refine.,FLOW-06,3.0,
QS-0379,qa,dialog_flow_simulation,toi muon an ca hoi,toi muon an ca hoi,meal_plan,ingredient=salmon,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Hiểu không dấu.,FLOW-07,1.0,
QS-0380,qa,dialog_flow_simulation,ma re hon duoc khong,ma re hon duoc khong,meal_plan,ingredient=salmon;budget=cheaper;inherit_context=true,hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Giữ context cá hồi và tìm lựa chọn rẻ hơn.,FLOW-07,2.0,
QS-0381,qa,dialog_flow_simulation,thoi goi y mon khac nhieu dam,thoi goi y mon khac nhieu dam,meal_plan,nutrition=high_protein;request=alternative,hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Cho phép đổi nguyên liệu nhưng giữ mục tiêu nhiều đạm.,FLOW-07,3.0,
QS-0382,qa,dialog_flow_simulation,Công thức salad bơ ức gà,cong thuc salad bo uc ga,recipe_search,dish=salad_bo_uc_ga,easy,dialog_flow,"Trả công thức/cách nấu/món liên quan nguyên liệu; nêu bước ngắn gọn, thời gian và biến thể nếu có.",Không route nhầm thành meal_plan chung; không bỏ qua nguyên liệu/món user nêu.,,,Trả công thức cụ thể.,FLOW-08,1.0,
QS-0383,qa,dialog_flow_simulation,Làm nhanh hơn được không?,lam nhanh hon duoc khong?,recipe_search,dish=salad_bo_uc_ga;time=quick;inherit_context=true,medium,dialog_flow,"Trả công thức/cách nấu/món liên quan nguyên liệu; nêu bước ngắn gọn, thời gian và biến thể nếu có.",Không route nhầm thành meal_plan chung; không bỏ qua nguyên liệu/món user nêu.,,,Rút gọn quy trình.,FLOW-08,2.0,
QS-0384,qa,dialog_flow_simulation,Nếu ăn món này thì bao nhiêu protein?,neu an mon nay thi bao nhieu protein?,nutrition_calc,dish=salad_bo_uc_ga;metric=protein_estimate;inherit_context=true,hard,dialog_flow,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,Chuyển sang nutrition_calc dựa trên món trước.,FLOW-08,3.0,
QS-0385,qa,dialog_flow_simulation,Tôi dị ứng hải sản,toi di ung hai san,meal_plan,allergy=seafood,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Lưu constraint dị ứng.,FLOW-09,1.0,
QS-0386,qa,dialog_flow_simulation,Tối nay ăn gì no lâu?,toi nay an gi no lau?,meal_plan,allergy=seafood;meal=dinner;nutrition=satiety;inherit_context=true,hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Không đề xuất hải sản.,FLOW-09,2.0,
QS-0387,qa,dialog_flow_simulation,Đừng có tôm cá nha,dung co tom ca nha,meal_plan,"allergy=seafood;avoid=shrimp,fish;inherit_context=true",hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Xác nhận tránh hải sản.,FLOW-09,3.0,
QS-0388,qa,dialog_flow_simulation,Ăn gì ít tinh bột?,an gi it tinh bot?,meal_plan,nutrition=low_carb,easy,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Gợi ý low-carb.,FLOW-10,1.0,
QS-0389,qa,dialog_flow_simulation,Nhưng tôi cần no tới chiều,nhung toi can no toi chieu,meal_plan,nutrition=low_carb;nutrition=satiety;inherit_context=true,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Thêm constraint no lâu.,FLOW-10,2.0,
QS-0390,qa,dialog_flow_simulation,Có dưới 60k không,co duoi 60k khong,meal_plan,nutrition=low_carb;nutrition=satiety;budget<=60000;inherit_context=true,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Thêm ngân sách.,FLOW-10,3.0,
QS-0391,qa,dialog_flow_simulation,Ăn gì?,an gi?,meal_plan,ambiguous=true,medium,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Câu mơ hồ vẫn có thể gợi ý nhanh hoặc hỏi bữa/goal.,FLOW-11,1.0,
QS-0392,qa,dialog_flow_simulation,tối,toi,meal_plan,meal=dinner;inherit_context=true,hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Hiểu câu cực ngắn là refine bữa tối.,FLOW-11,2.0,
QS-0393,qa,dialog_flow_simulation,ít dầu,it dau,meal_plan,meal=dinner;avoid=oily;inherit_context=true,hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Hiểu câu cực ngắn là refine tránh dầu.,FLOW-11,3.0,
QS-0394,qa,dialog_flow_simulation,30k,30k,meal_plan,meal=dinner;avoid=oily;budget<=30000;inherit_context=true,hard,dialog_flow,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Hiểu số tiền làm constraint ngân sách.,FLOW-11,4.0,
QS-0395,synthetic,coverage_top_up,"Tôi ăn sáng rồi nhưng vẫn đói, gợi ý món phụ nhiều đạm","toi an sang roi nhung van doi, goi y mon phu nhieu dam",meal_plan,meal=snack;nutrition=high_protein;state=hungry_after_breakfast,medium,multi_constraint,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Bổ sung để đủ 400 câu và tăng coverage.,,,
QS-0396,synthetic,coverage_top_up,Có món chay nào dưới 40k mà no lâu không,co mon chay nao duoi 40k ma no lau khong,meal_plan,diet=vegetarian;budget<=40000;nutrition=satiety,medium,multi_constraint,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Bổ sung để đủ 400 câu và tăng coverage.,,,
QS-0397,synthetic,coverage_top_up,cach lam com gao lut uc ga cho nguoi moi,cach lam com gao lut uc ga cho nguoi moi,recipe_search,dish=com_gao_lut_uc_ga;skill=beginner,hard,typo_slang,"Trả công thức/cách nấu/món liên quan nguyên liệu; nêu bước ngắn gọn, thời gian và biến thể nếu có.",Không route nhầm thành meal_plan chung; không bỏ qua nguyên liệu/món user nêu.,,,Bổ sung để đủ 400 câu và tăng coverage.,,,
QS-0398,synthetic,coverage_top_up,toi an bun bo sang nay thi con kcal ko,toi an bun bo sang nay thi con kcal ko,nutrition_calc,metric=kcal_remaining;meal=breakfast;food=bun_bo,hard,typo_slang,Tính hoặc truy xuất kcal/macro còn lại; nếu thiếu log ăn/uống thì hỏi rõ khẩu phần hoặc nhắc cần dữ liệu ngày hiện tại.,Không tự đoán macro chính xác khi thiếu khẩu phần; không route sang gợi ý món nếu user đang hỏi số liệu.,,,Bổ sung để đủ 400 câu và tăng coverage.,,,
QS-0399,synthetic,coverage_top_up,"Tối nay tôi muốn món nước, không cay, dưới 50k","toi nay toi muon mon nuoc, khong cay, duoi 50k",meal_plan,meal=dinner;dish_type=soup/noodle;avoid=spicy;budget<=50000,hard,multi_constraint,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Bổ sung để đủ 400 câu và tăng coverage.,,,
QS-0400,qa,coverage_top_up,MenuGreen có lưu lịch sử kcal của tôi không?,menugreen co luu lich su kcal cua toi khong?,general,scope=app_capability_question,medium,general_fallback,Fallback đúng phạm vi: nói app tập trung vào ăn uống/dinh dưỡng; có thể gợi ý cách hỏi phù hợp nếu liên quan.,Không bịa câu trả lời ngoài phạm vi; không ép route sang món ăn khi user không hỏi ăn uống.,,,Bổ sung để đủ 400 câu và tăng coverage.,,,
QS-0401,synthetic,web_pattern_paraphrase,Hôm nay tôi còn bao nhiêu kcal?,hom nay toi con bao nhieu kcal?,nutrition_calc,metric=kcal_remaining,easy,nutrition_calc_kcal_remaining,"Dùng log ăn uống + mục tiêu kcal/macro của user để tính phần đã nạp/còn lại; nếu thiếu khẩu phần, món, hoặc mục tiêu thì hỏi lại tối thiểu; có thể ước lượng nhưng phải nói rõ là ước lượng.",Không bịa số kcal/macro chính xác khi thiếu dữ liệu; không route nhầm sang meal_plan/recipe_search nếu user đang hỏi tính toán; không đưa lời khuyên y tế cực đoan.,,,bổ sung nhóm nutrition_calc: kcal/macro/log món/ước lượng/projection/typo,,,https://play.google.com/store/apps/details?id=com.myfitnesspal.android&hl=en
QS-0402,synthetic,web_pattern_paraphrase,Tôi đã ăn bao nhiêu calo rồi?,toi da an bao nhieu calo roi?,nutrition_calc,metric=kcal_consumed,easy,nutrition_calc_kcal_consumed,"Dùng log ăn uống + mục tiêu kcal/macro của user để tính phần đã nạp/còn lại; nếu thiếu khẩu phần, món, hoặc mục tiêu thì hỏi lại tối thiểu; có thể ước lượng nhưng phải nói rõ là ước lượng.",Không bịa số kcal/macro chính xác khi thiếu dữ liệu; không route nhầm sang meal_plan/recipe_search nếu user đang hỏi tính toán; không đưa lời khuyên y tế cực đoan.,,,bổ sung nhóm nutrition_calc: kcal/macro/log món/ước lượng/projection/typo,,,https://play.google.com/store/apps/details?id=com.myfitnesspal.android&hl=en
QS-0403,synthetic,web_pattern_paraphrase,Còn lại bao nhiêu calo cho bữa tối vậy,con lai bao nhieu calo cho bua toi vay,nutrition_calc,metric=kcal_remaining;meal=dinner,easy,nutrition_calc_kcal_remaining,"Dùng log ăn uống + mục tiêu kcal/macro của user để tính phần đã nạp/còn lại; nếu thiếu khẩu phần, món, hoặc mục tiêu thì hỏi lại tối thiểu; có thể ước lượng nhưng phải nói rõ là ước lượng.",Không bịa số kcal/macro chính xác khi thiếu dữ liệu; không route nhầm sang meal_plan/recipe_search nếu user đang hỏi tính toán; không đưa lời khuyên y tế cực đoan.,,,bổ sung nhóm nutrition_calc: kcal/macro/log món/ước lượng/projection/typo,,,https://play.google.com/store/apps/details?id=com.myfitnesspal.android&hl=en
